order_id,pizza_id,quantity
1878,farmhouse_xl,1
1878,cheese_burst_l,3
1878,chicken_fiesta_l,1
1879,chicken_dominator_m,3
1880,chicken_golden_delight_s,1
1880,chicken_dominator_l,3
1880,pepper_barbecue_chicken_m,2
1881,chicken_golden_delight_m,3
1881,margherita_l,3
1882,peppy_paneer_xl,1
1882,peppy_paneer_xl,3
1882,farmhouse_s,2
1883,cheese_burst_m,2
1883,keema_do_pyaza_m,2
1884,keema_do_pyaza_s,1
1884,margherita_xl,2
1884,classic_hand_tossed_m,3
1884,peri-peri_chicken_s,1
1884,deluxe_veggie_m,3
1885,deluxe_veggie_xl,2
1885,chicken_golden_delight_l,2
1886,peppy_paneer_xl,3
1887,peppy_paneer_xl,1
1887,pepper_barbecue_chicken_l,2
1887,chicken_fiesta_m,2
1887,double_cheese_margherita_s,3
1887,cheese_burst_l,2
1888,pepper_barbecue_chicken_m,1
1889,indi_tandoori_paneer_xl,2
1889,chicken_dominator_l,2
1889,cheesy_italiano_l,3
1889,cheesy_italiano_m,1
1889,chicken_dominator_xl,2
1890,chicken_golden_delight_m,1
1890,veggie_paradise_l,1
1891,margherita_xl,1
1891,indi_tandoori_paneer_xl,1
1892,double_cheese_margherita_s,1
1892,chicken_fiesta_s,1
1893,chicken_golden_delight_m,3
1894,paneer_makhani_xl,1
1894,chicken_dominator_s,3
1894,double_cheese_margherita_xl,3
1895,paneer_makhani_xl,3
1896,peppy_paneer_s,3
1896,four_cheese_s,3
1896,cheesy_italiano_s,2
1896,cheese_burst_l,1
1896,pepper_barbecue_chicken_s,1
1897,veggie_paradise_m,3
1897,keema_do_pyaza_m,3
1897,farmhouse_s,3
1897,deluxe_veggie_xl,1
1897,pepper_barbecue_chicken_xl,1
1898,four_cheese_l,3
1898,pepper_barbecue_chicken_l,1
1898,mexican_cheese_wave_s,1
1899,cheesy_italiano_xl,3
1899,four_cheese_xl,2
1900,chicken_golden_delight_l,3
1901,classic_hand_tossed_m,1
1902,pepper_barbecue_chicken_xl,3
1903,keema_do_pyaza_s,1
1903,indi_tandoori_paneer_xl,1
1903,double_cheese_margherita_s,2
1903,chicken_golden_delight_m,1
1903,cheese_n_corn_m,1
1904,chicken_fiesta_l,3
1905,chicken_dominator_s,1
1905,chicken_fiesta_xl,2
1906,keema_do_pyaza_xl,2
1906,cheesy_italiano_xl,1
1906,classic_hand_tossed_xl,1
1907,double_cheese_margherita_l,2
1907,four_cheese_l,2
1907,farmhouse_xl,3
1908,mexican_cheese_wave_l,2
1908,deluxe_veggie_xl,2
1908,mexican_cheese_wave_l,1
1908,chicken_fiesta_s,1
1909,pepper_barbecue_chicken_l,1
1909,four_cheese_l,1
1909,pepper_barbecue_chicken_m,3
1909,classic_hand_tossed_xl,3
1910,peppy_paneer_m,1
1910,farmhouse_xl,2
1910,mexican_cheese_wave_s,1
1910,pepper_barbecue_chicken_s,3
1910,indi_tandoori_paneer_l,2
1911,farmhouse_xl,2
1911,four_cheese_xl,2
1912,margherita_m,2
1913,indi_tandoori_paneer_m,2
1913,four_cheese_xl,3
1913,four_cheese_l,2
1913,indi_tandoori_paneer_m,1
1913,deluxe_veggie_m,1
1914,mexican_cheese_wave_xl,1
1914,margherita_xl,2
1915,cheese_n_corn_s,3
1916,margherita_xl,3
1917,peppy_paneer_s,2
1917,farmhouse_l,3
1917,cheesy_italiano_m,1
1917,chicken_fiesta_xl,1
1918,chicken_golden_delight_l,1
1918,margherita_xl,2
1919,paneer_makhani_s,2
1919,chicken_golden_delight_m,2
1919,paneer_makhani_m,3
1920,paneer_makhani_l,1
1920,indi_tandoori_paneer_xl,3
1920,chicken_dominator_m,1
1920,mexican_cheese_wave_xl,2
1920,indi_tandoori_paneer_s,3
1921,keema_do_pyaza_m,2
1922,deluxe_veggie_l,3
1922,cheese_n_corn_m,3
1923,cheese_burst_xl,3
1923,cheese_n_corn_xl,3
1924,cheese_burst_m,2
1924,veggie_paradise_l,1
1924,indi_tandoori_paneer_xl,1
1925,cheesy_italiano_m,1
1925,pepper_barbecue_chicken_xl,2
1925,double_cheese_margherita_l,1
1925,chicken_fiesta_l,2
1925,classic_hand_tossed_xl,3
1926,pepper_barbecue_chicken_l,3
1926,classic_hand_tossed_l,1
1926,four_cheese_l,3
1926,pepper_barbecue_chicken_s,1
1926,chicken_fiesta_l,3
1927,farmhouse_s,2
1928,cheesy_italiano_s,2
1928,mexican_cheese_wave_s,2
1929,chicken_golden_delight_xl,2
1929,cheesy_italiano_m,2
1929,double_cheese_margherita_l,2
1929,classic_hand_tossed_m,3
1929,peri-peri_chicken_l,1
1930,chicken_fiesta_m,2
1930,peppy_paneer_xl,1
1930,farmhouse_s,2
1930,chicken_fiesta_m,1
1931,cheese_n_corn_l,2
1931,chicken_dominator_m,3
1931,mexican_cheese_wave_s,2
1931,four_cheese_xl,1
1932,peri-peri_chicken_m,2
1933,chicken_golden_delight_l,1
1933,double_cheese_margherita_m,1
1933,veggie_paradise_l,3
1933,peri-peri_chicken_l,2
1933,peppy_paneer_l,2
1934,chicken_dominator_l,3
1934,veggie_paradise_l,3
1934,chicken_golden_delight_xl,3
1934,pepper_barbecue_chicken_xl,3
1935,peppy_paneer_s,1
1935,cheesy_italiano_m,3
1935,four_cheese_s,1
1935,veggie_paradise_m,2
1936,margherita_xl,1
1936,four_cheese_s,1
1936,peppy_paneer_xl,3
1936,indi_tandoori_paneer_m,1
1937,margherita_l,2
1937,cheese_n_corn_xl,2
1937,peri-peri_chicken_l,2
1937,cheese_burst_s,2
1938,four_cheese_l,3
1938,chicken_fiesta_xl,2
1939,peri-peri_chicken_s,1
1939,classic_hand_tossed_xl,2
1939,peppy_paneer_xl,2
1939,margherita_xl,1
1939,chicken_golden_delight_m,3
1940,cheese_n_corn_s,2
1940,cheese_n_corn_xl,3
1940,cheese_burst_m,3
1941,cheesy_italiano_l,1
1941,margherita_m,1
1941,margherita_s,1
1941,peppy_paneer_xl,3
1942,deluxe_veggie_m,1
1942,classic_hand_tossed_xl,1
1942,chicken_fiesta_s,3
1942,four_cheese_s,3
1943,peri-peri_chicken_l,3
1943,deluxe_veggie_s,3
1943,veggie_paradise_s,3
1943,mexican_cheese_wave_s,3
1944,four_cheese_m,3
1944,chicken_fiesta_m,3
1945,farmhouse_xl,3
1945,cheese_n_corn_m,3
1945,mexican_cheese_wave_m,1
1946,pepper_barbecue_chicken_s,2
1946,margherita_xl,3
1946,indi_tandoori_paneer_m,3
1946,peppy_paneer_l,2
1946,cheese_burst_l,1
1947,veggie_paradise_l,1
1947,pepper_barbecue_chicken_s,2
1947,peri-peri_chicken_m,1
1947,chicken_fiesta_l,2
1947,double_cheese_margherita_xl,3
1948,paneer_makhani_xl,2
1948,pepper_barbecue_chicken_s,3
1948,classic_hand_tossed_s,2
1949,margherita_m,3
1950,chicken_dominator_l,2
1950,keema_do_pyaza_m,2
1950,keema_do_pyaza_m,2
1950,veggie_paradise_xl,2
1951,indi_tandoori_paneer_s,2
1951,peri-peri_chicken_s,2
1952,four_cheese_m,2
1952,keema_do_pyaza_m,2
1952,chicken_golden_delight_m,1
1952,peppy_paneer_l,3
1952,classic_hand_tossed_s,3
1953,cheesy_italiano_xl,1
1953,classic_hand_tossed_s,2
1953,chicken_dominator_m,3
1954,margherita_m,1
1955,peppy_paneer_s,3
1955,mexican_cheese_wave_m,1
1955,peri-peri_chicken_l,2
1955,mexican_cheese_wave_xl,3
1956,cheese_n_corn_s,3
1956,chicken_dominator_xl,1
1956,cheese_n_corn_s,3
1957,cheesy_italiano_s,3
1958,paneer_makhani_l,1
1958,chicken_dominator_s,2
1959,double_cheese_margherita_m,3
1959,classic_hand_tossed_l,3
1959,peppy_paneer_xl,3
1960,farmhouse_l,1
1961,margherita_m,2
1961,paneer_makhani_xl,1
1961,deluxe_veggie_s,3
1961,indi_tandoori_paneer_xl,2
1962,mexican_cheese_wave_m,2
1962,peppy_paneer_m,3
1962,chicken_fiesta_l,1
1963,keema_do_pyaza_s,2
1963,paneer_makhani_xl,2
1963,peppy_paneer_xl,3
1964,chicken_dominator_l,3
1964,chicken_fiesta_xl,2
1964,cheese_burst_s,1
1965,pepper_barbecue_chicken_m,3
1965,pepper_barbecue_chicken_xl,2
1965,chicken_dominator_m,3
1965,paneer_makhani_s,2
1965,cheese_burst_m,2
1966,keema_do_pyaza_m,3
1966,veggie_paradise_xl,3
1966,pepper_barbecue_chicken_l,1
1966,deluxe_veggie_m,2
1967,four_cheese_s,2
1967,mexican_cheese_wave_l,3
1967,classic_hand_tossed_s,1
1968,cheese_n_corn_xl,3
1969,deluxe_veggie_s,3
1969,peppy_paneer_s,3
1969,mexican_cheese_wave_xl,1
1969,double_cheese_margherita_l,3
1969,peri-peri_chicken_xl,1
1970,classic_hand_tossed_l,3
1971,veggie_paradise_xl,1
1971,cheesy_italiano_m,1
1971,peppy_paneer_m,2
1971,four_cheese_xl,2
1971,peri-peri_chicken_s,2
1972,veggie_paradise_m,3
1973,chicken_fiesta_l,1
1973,keema_do_pyaza_m,2
1973,cheese_burst_l,2
1973,chicken_dominator_l,3
1973,chicken_golden_delight_l,2
1974,double_cheese_margherita_l,3
1974,cheese_n_corn_xl,3
1975,chicken_fiesta_l,2
1975,classic_hand_tossed_m,2
1976,classic_hand_tossed_xl,2
1976,margherita_s,1
1976,classic_hand_tossed_s,3
1976,paneer_makhani_xl,1
1976,deluxe_veggie_l,2
1977,chicken_dominator_l,2
1977,veggie_paradise_s,1
1978,paneer_makhani_xl,1
1979,chicken_dominator_s,1
1979,four_cheese_xl,2
1979,keema_do_pyaza_m,3
1979,farmhouse_xl,3
1979,cheesy_italiano_s,3
1980,cheesy_italiano_s,3
1980,margherita_l,1
1980,paneer_makhani_m,2
1980,cheese_burst_l,3
1981,paneer_makhani_l,1
1981,keema_do_pyaza_m,3
1982,mexican_cheese_wave_l,1
1982,cheesy_italiano_s,2
1982,four_cheese_xl,3
1983,deluxe_veggie_m,1
1983,margherita_s,1
1983,pepper_barbecue_chicken_s,3
1983,classic_hand_tossed_s,1
1983,keema_do_pyaza_xl,1
1984,farmhouse_m,1
1984,classic_hand_tossed_l,3
1984,farmhouse_xl,3
1984,double_cheese_margherita_m,3
1985,cheesy_italiano_xl,3
1985,chicken_fiesta_s,1
1985,farmhouse_s,2
1985,farmhouse_s,3
1986,chicken_fiesta_l,2
1986,double_cheese_margherita_s,2
1986,indi_tandoori_paneer_s,1
1986,cheesy_italiano_xl,2
1986,chicken_golden_delight_l,3
1987,cheesy_italiano_s,3
1987,chicken_dominator_l,3
1987,cheesy_italiano_s,2
1987,farmhouse_xl,2
1988,peri-peri_chicken_l,2
1988,four_cheese_l,2
1988,mexican_cheese_wave_s,1
1989,classic_hand_tossed_s,2
1989,cheese_burst_l,3
1989,peri-peri_chicken_xl,1
1989,indi_tandoori_paneer_s,3
1990,double_cheese_margherita_s,1
1990,mexican_cheese_wave_m,3
1991,classic_hand_tossed_xl,2
1991,keema_do_pyaza_m,2
1991,margherita_s,1
1992,chicken_golden_delight_xl,2
1992,deluxe_veggie_s,1
1993,chicken_dominator_xl,2
1994,four_cheese_l,3
1994,chicken_fiesta_s,1
1995,deluxe_veggie_s,3
1995,four_cheese_m,3
1996,cheese_burst_s,1
1996,cheese_burst_xl,2
1996,chicken_fiesta_s,1
1997,indi_tandoori_paneer_l,3
1998,mexican_cheese_wave_xl,2
1999,four_cheese_s,1
2000,peppy_paneer_xl,2
2000,double_cheese_margherita_m,2
2000,deluxe_veggie_l,3
2001,peri-peri_chicken_l,2
2001,four_cheese_xl,3
2002,cheese_burst_xl,1
2002,deluxe_veggie_s,2
2002,paneer_makhani_xl,1
2002,classic_hand_tossed_m,3
2003,keema_do_pyaza_xl,1
2003,farmhouse_xl,3
2003,cheese_burst_m,1
2003,four_cheese_xl,3
2003,cheesy_italiano_s,3
2004,pepper_barbecue_chicken_s,1
2004,classic_hand_tossed_xl,2
2005,pepper_barbecue_chicken_xl,2
2005,deluxe_veggie_s,1
2006,cheese_burst_m,3
2006,four_cheese_xl,1
2006,double_cheese_margherita_l,1
2006,mexican_cheese_wave_xl,1
2006,chicken_fiesta_s,2
2007,chicken_dominator_xl,2
2007,keema_do_pyaza_l,1
2008,farmhouse_s,1
2009,classic_hand_tossed_s,3
2009,farmhouse_l,1
2010,keema_do_pyaza_l,2
2010,deluxe_veggie_l,3
2010,pepper_barbecue_chicken_l,2
2010,farmhouse_s,1
2010,mexican_cheese_wave_m,1
2011,pepper_barbecue_chicken_m,1
2011,chicken_fiesta_m,1
2011,veggie_paradise_xl,3
2012,double_cheese_margherita_m,1
2012,paneer_makhani_s,2
2012,cheese_burst_l,2
2012,peppy_paneer_l,1
2012,cheese_burst_l,3
2013,paneer_makhani_l,3
2013,margherita_m,2
2013,mexican_cheese_wave_xl,1
2013,mexican_cheese_wave_s,1
2014,double_cheese_margherita_xl,3
2014,cheese_burst_xl,3
2014,veggie_paradise_l,2
2014,cheesy_italiano_m,3
2014,four_cheese_m,3
2015,four_cheese_m,2
2016,cheese_burst_m,2
2016,chicken_golden_delight_l,3
2016,deluxe_veggie_l,1
2017,classic_hand_tossed_l,3
2017,paneer_makhani_m,1
2017,mexican_cheese_wave_xl,3
2018,cheesy_italiano_xl,2
2018,margherita_xl,2
2019,deluxe_veggie_l,3
2019,mexican_cheese_wave_m,1
2020,cheesy_italiano_l,3
2020,double_cheese_margherita_xl,2
2020,indi_tandoori_paneer_l,1
2020,peri-peri_chicken_m,3
2020,deluxe_veggie_s,3
2021,pepper_barbecue_chicken_xl,3
2021,keema_do_pyaza_m,1
2021,chicken_fiesta_s,3
2021,mexican_cheese_wave_l,3
2021,indi_tandoori_paneer_m,2
2022,pepper_barbecue_chicken_xl,3
2022,pepper_barbecue_chicken_xl,1
2022,cheese_burst_xl,1
2022,chicken_fiesta_l,1
2022,veggie_paradise_s,3
2023,cheese_burst_xl,3
2023,cheesy_italiano_m,2
2023,cheese_burst_l,1
2023,margherita_xl,1
2023,cheese_n_corn_l,1
2024,cheesy_italiano_xl,2
2024,double_cheese_margherita_xl,2
2024,farmhouse_s,2
2024,mexican_cheese_wave_l,1
2025,classic_hand_tossed_xl,2
2025,classic_hand_tossed_s,1
2025,chicken_golden_delight_l,3
2026,paneer_makhani_s,2
2026,chicken_fiesta_xl,1
2026,paneer_makhani_xl,3
2026,cheese_burst_m,3
2026,indi_tandoori_paneer_l,1
2027,chicken_fiesta_m,3
2028,chicken_dominator_xl,2
2028,deluxe_veggie_l,2
2028,four_cheese_s,1
2029,veggie_paradise_m,2
2029,cheese_burst_m,3
2030,chicken_fiesta_l,3
2030,mexican_cheese_wave_s,2
2030,pepper_barbecue_chicken_l,3
2030,cheesy_italiano_m,1
2031,indi_tandoori_paneer_m,2
2031,indi_tandoori_paneer_l,2
2031,indi_tandoori_paneer_s,2
2031,margherita_s,1
2031,paneer_makhani_xl,3
2032,cheese_n_corn_m,3
2032,chicken_golden_delight_s,2
2032,cheese_burst_l,2
2033,pepper_barbecue_chicken_m,1
2033,classic_hand_tossed_s,1
2033,double_cheese_margherita_m,2
2034,farmhouse_s,1
2034,deluxe_veggie_xl,3
2035,margherita_l,3
2036,mexican_cheese_wave_xl,1
2036,four_cheese_s,3
2037,chicken_fiesta_s,3
2037,chicken_dominator_m,2
2037,four_cheese_m,3
2037,mexican_cheese_wave_xl,1
2038,chicken_dominator_m,3
2038,pepper_barbecue_chicken_l,2
2039,mexican_cheese_wave_m,2
2039,keema_do_pyaza_s,1
2039,indi_tandoori_paneer_s,1
2039,cheesy_italiano_l,3
2039,four_cheese_l,1
2040,keema_do_pyaza_l,1
2041,indi_tandoori_paneer_m,1
2042,paneer_makhani_l,3
2042,cheesy_italiano_xl,2
2042,margherita_l,3
2043,pepper_barbecue_chicken_l,3
2043,deluxe_veggie_xl,2
2043,chicken_golden_delight_xl,2
2043,mexican_cheese_wave_m,3
2044,pepper_barbecue_chicken_m,3
2044,classic_hand_tossed_s,3
2044,cheese_burst_m,3
2044,cheese_burst_l,3
2044,peri-peri_chicken_xl,1
2045,cheesy_italiano_xl,1
2045,indi_tandoori_paneer_l,3
2045,margherita_l,3
2045,pepper_barbecue_chicken_m,2
2046,cheesy_italiano_m,2
2047,paneer_makhani_xl,1
2047,margherita_m,2
2047,cheese_burst_s,2
2048,peri-peri_chicken_l,2
2048,cheesy_italiano_xl,3
2049,peri-peri_chicken_s,2
2049,pepper_barbecue_chicken_xl,3
2049,chicken_fiesta_m,3
2050,paneer_makhani_l,1
2050,cheese_n_corn_m,1
2050,double_cheese_margherita_s,3
2050,margherita_xl,3
2051,four_cheese_m,2
2051,cheese_burst_s,1
2051,paneer_makhani_l,1
2052,paneer_makhani_m,2
2052,mexican_cheese_wave_m,2
2052,peppy_paneer_xl,3
2052,double_cheese_margherita_xl,3
2053,chicken_fiesta_l,2
2053,peri-peri_chicken_xl,1
2053,peri-peri_chicken_m,2
2053,farmhouse_m,3
2053,four_cheese_xl,3
2054,indi_tandoori_paneer_xl,1
2054,double_cheese_margherita_s,1
2054,four_cheese_l,1
2055,farmhouse_xl,1
2055,chicken_fiesta_l,1
2055,double_cheese_margherita_m,3
2056,four_cheese_m,2
2056,four_cheese_l,3
2056,chicken_dominator_m,2
2056,chicken_fiesta_s,2
2056,chicken_fiesta_m,2
2057,double_cheese_margherita_xl,2
2057,indi_tandoori_paneer_s,2
2057,chicken_dominator_l,1
2058,veggie_paradise_m,3
2058,cheese_burst_m,2
2059,chicken_fiesta_l,3
2060,peppy_paneer_s,1
2060,double_cheese_margherita_l,3
2060,farmhouse_m,1
2060,cheese_n_corn_l,2
2061,indi_tandoori_paneer_xl,2
2061,four_cheese_s,2
2061,margherita_s,2
2061,keema_do_pyaza_xl,1
2062,classic_hand_tossed_m,2
2062,peri-peri_chicken_m,2
2063,mexican_cheese_wave_l,2
2063,keema_do_pyaza_l,1
2063,peppy_paneer_l,2
2064,chicken_dominator_xl,1
2065,cheese_n_corn_xl,1
2066,keema_do_pyaza_m,3
2066,four_cheese_xl,3
2067,cheese_burst_s,3
2067,cheesy_italiano_s,3
2067,double_cheese_margherita_s,3
2068,keema_do_pyaza_s,3
2069,farmhouse_m,2
2070,cheese_n_corn_s,3
2071,chicken_fiesta_s,1
2071,pepper_barbecue_chicken_xl,2
2071,deluxe_veggie_s,3
2071,cheesy_italiano_m,3
2071,four_cheese_xl,1
2072,chicken_fiesta_s,3
2073,cheese_n_corn_s,3
2073,margherita_s,1
2073,chicken_dominator_m,3
2074,classic_hand_tossed_m,1
2074,double_cheese_margherita_l,1
2074,veggie_paradise_m,1
2075,chicken_dominator_xl,2
2076,mexican_cheese_wave_xl,1
2076,paneer_makhani_m,1
2076,cheese_burst_xl,3
2077,four_cheese_m,3
2078,indi_tandoori_paneer_s,2
2079,keema_do_pyaza_s,3
2079,veggie_paradise_l,1
2079,four_cheese_xl,3
2079,cheese_burst_xl,1
2079,cheese_burst_m,2
2080,keema_do_pyaza_m,1
2081,chicken_fiesta_s,3
2081,cheesy_italiano_s,3
2081,mexican_cheese_wave_s,1
2081,double_cheese_margherita_s,2
2081,classic_hand_tossed_xl,1
2082,margherita_s,3
2082,margherita_m,3
2082,chicken_golden_delight_xl,3
2082,deluxe_veggie_l,3
2083,chicken_dominator_s,3
2083,cheese_burst_l,1
2084,veggie_paradise_s,3
2084,cheesy_italiano_l,1
2084,deluxe_veggie_xl,3
2084,chicken_fiesta_s,1
2085,peppy_paneer_m,1
2085,peri-peri_chicken_xl,3
2086,chicken_dominator_s,1
2086,farmhouse_m,3
2086,peri-peri_chicken_m,1
2087,pepper_barbecue_chicken_xl,2
2088,classic_hand_tossed_s,2
2089,double_cheese_margherita_l,3
2089,cheese_burst_s,2
2089,deluxe_veggie_xl,3
2090,peri-peri_chicken_s,3
2090,margherita_s,2
2090,four_cheese_xl,1
2090,peppy_paneer_s,3
2091,cheesy_italiano_m,3
2091,deluxe_veggie_s,3
2092,chicken_fiesta_m,1
2093,keema_do_pyaza_xl,2
2093,peppy_paneer_m,2
2093,cheese_n_corn_s,2
2093,peppy_paneer_xl,1
2094,veggie_paradise_xl,3
2095,farmhouse_l,3
2095,peppy_paneer_s,3
2095,peppy_paneer_l,1
2095,deluxe_veggie_s,3
2096,indi_tandoori_paneer_l,3
2096,chicken_fiesta_s,1
2097,chicken_dominator_xl,2
2098,keema_do_pyaza_l,3
2098,double_cheese_margherita_m,2
2098,keema_do_pyaza_l,3
2099,farmhouse_xl,2
2099,deluxe_veggie_xl,1
2100,chicken_golden_delight_s,3
2101,indi_tandoori_paneer_s,2
2101,paneer_makhani_xl,3
2101,double_cheese_margherita_s,3
2102,veggie_paradise_m,1
2102,keema_do_pyaza_l,3
2102,four_cheese_m,3
2102,veggie_paradise_m,3
2102,four_cheese_xl,3
2103,chicken_golden_delight_s,2
2104,cheese_burst_s,1
2105,peppy_paneer_s,1
2106,pepper_barbecue_chicken_xl,2
2107,double_cheese_margherita_l,1
2108,peri-peri_chicken_xl,1
2108,paneer_makhani_xl,1
2108,peri-peri_chicken_s,2
2108,cheesy_italiano_s,1
2109,peppy_paneer_m,3
2109,indi_tandoori_paneer_l,2
2109,veggie_paradise_m,2
2109,farmhouse_s,3
2109,chicken_fiesta_l,2
2110,keema_do_pyaza_s,2
2110,peri-peri_chicken_m,2
2110,keema_do_pyaza_s,2
2110,margherita_xl,2
2111,keema_do_pyaza_xl,3
2112,double_cheese_margherita_s,1
2112,cheesy_italiano_s,1
2112,mexican_cheese_wave_l,2
2113,four_cheese_l,2
2113,indi_tandoori_paneer_s,3
2113,chicken_fiesta_s,3
2114,paneer_makhani_m,2
2114,keema_do_pyaza_m,3
2114,farmhouse_m,2
2114,peri-peri_chicken_m,1
2114,indi_tandoori_paneer_m,2
2115,chicken_golden_delight_xl,1
2116,margherita_l,2
2116,indi_tandoori_paneer_xl,2
2116,mexican_cheese_wave_l,3
2116,mexican_cheese_wave_s,2
2116,chicken_dominator_l,2
2117,paneer_makhani_s,2
2117,mexican_cheese_wave_l,2
2118,indi_tandoori_paneer_m,1
2118,indi_tandoori_paneer_s,2
2118,pepper_barbecue_chicken_s,1
2118,veggie_paradise_s,2
2119,classic_hand_tossed_xl,1
2119,double_cheese_margherita_xl,3
2119,four_cheese_xl,1
2120,chicken_golden_delight_m,3
2120,four_cheese_s,3
2120,cheese_n_corn_s,3
2120,margherita_m,1
2121,deluxe_veggie_s,3
2121,mexican_cheese_wave_m,2
2121,peppy_paneer_l,1
2121,four_cheese_m,2
2122,paneer_makhani_m,2
2122,cheesy_italiano_xl,1
2123,chicken_golden_delight_xl,3
2123,double_cheese_margherita_l,1
2124,four_cheese_xl,3
2124,indi_tandoori_paneer_s,3
2124,cheesy_italiano_s,2
2125,veggie_paradise_xl,2
2126,four_cheese_s,1
2126,classic_hand_tossed_xl,3
2126,classic_hand_tossed_l,3
2127,farmhouse_m,1
2127,peppy_paneer_s,2
2127,classic_hand_tossed_xl,1
2128,peppy_paneer_xl,3
2128,deluxe_veggie_l,2
2129,peri-peri_chicken_xl,1
2129,pepper_barbecue_chicken_m,2
2130,cheese_n_corn_xl,3
2130,four_cheese_m,1
2131,double_cheese_margherita_l,2
2132,indi_tandoori_paneer_xl,2
2132,indi_tandoori_paneer_s,2
2132,peppy_paneer_s,2
2132,chicken_dominator_xl,1
2132,cheese_burst_l,1
2133,deluxe_veggie_xl,1
2133,cheese_burst_l,3
2133,chicken_fiesta_m,2
2134,peppy_paneer_xl,1
2134,veggie_paradise_xl,3
2135,cheese_burst_xl,2
2135,margherita_l,2
2135,indi_tandoori_paneer_l,3
2136,chicken_golden_delight_s,3
2136,deluxe_veggie_xl,1
2137,deluxe_veggie_s,3
2137,veggie_paradise_xl,1
2138,peppy_paneer_l,1
2138,keema_do_pyaza_l,2
2138,peri-peri_chicken_m,3
2138,chicken_fiesta_s,3
2138,veggie_paradise_m,2
2139,peri-peri_chicken_xl,1
2140,classic_hand_tossed_l,3
2140,chicken_fiesta_s,2
2140,pepper_barbecue_chicken_m,3
2140,mexican_cheese_wave_xl,2
2140,keema_do_pyaza_xl,3
2141,chicken_golden_delight_l,1
2141,deluxe_veggie_xl,1
2142,cheesy_italiano_l,3
2143,chicken_fiesta_m,1
2143,pepper_barbecue_chicken_xl,2
2144,keema_do_pyaza_s,3
2144,double_cheese_margherita_l,1
2144,double_cheese_margherita_s,1
2144,margherita_m,1
2144,keema_do_pyaza_s,2
2145,chicken_golden_delight_xl,1
2145,cheesy_italiano_s,2
2146,double_cheese_margherita_l,3
2146,cheesy_italiano_xl,1
2146,cheese_n_corn_l,2
2146,double_cheese_margherita_s,2
2147,chicken_golden_delight_s,2
2147,deluxe_veggie_s,2
2147,pepper_barbecue_chicken_xl,3
2147,chicken_golden_delight_l,3
2148,paneer_makhani_s,1
2148,pepper_barbecue_chicken_m,3
2148,classic_hand_tossed_xl,3
2148,deluxe_veggie_xl,2
2148,chicken_golden_delight_xl,2
2149,deluxe_veggie_s,3
2149,cheese_n_corn_m,1
2150,veggie_paradise_l,1
2150,mexican_cheese_wave_xl,3
2150,paneer_makhani_xl,1
2151,margherita_xl,2
2151,farmhouse_m,1
2151,peri-peri_chicken_s,2
2151,cheese_burst_l,1
2151,paneer_makhani_l,3
2152,chicken_dominator_xl,3
2152,classic_hand_tossed_s,1
2152,margherita_s,2
2152,mexican_cheese_wave_s,2
2152,classic_hand_tossed_s,2
2153,four_cheese_s,3
2153,farmhouse_m,3
2153,deluxe_veggie_s,3
2153,paneer_makhani_m,2
2154,cheese_n_corn_m,3
2154,double_cheese_margherita_s,2
2154,peppy_paneer_l,3
2155,farmhouse_xl,3
2155,classic_hand_tossed_s,2
2156,peppy_paneer_m,3
2156,pepper_barbecue_chicken_xl,3
2157,paneer_makhani_xl,2
2157,indi_tandoori_paneer_m,1
2157,veggie_paradise_m,2
2157,deluxe_veggie_m,2
2158,veggie_paradise_s,3
2158,farmhouse_s,2
2159,peppy_paneer_l,2
2159,peri-peri_chicken_m,1
2159,margherita_s,3
2160,margherita_m,2
2161,peri-peri_chicken_xl,2
2162,deluxe_veggie_l,3
2162,indi_tandoori_paneer_s,2
2162,chicken_golden_delight_xl,2
2163,chicken_golden_delight_xl,2
2163,pepper_barbecue_chicken_l,1
2163,peppy_paneer_s,3
2163,indi_tandoori_paneer_l,2
2164,veggie_paradise_xl,3
2165,chicken_fiesta_m,1
2165,chicken_fiesta_xl,2
2165,keema_do_pyaza_l,2
2166,indi_tandoori_paneer_xl,2
2166,indi_tandoori_paneer_l,2
2167,peppy_paneer_xl,1
2168,pepper_barbecue_chicken_l,3
2169,chicken_fiesta_s,2
2169,chicken_golden_delight_l,3
2169,indi_tandoori_paneer_s,2
2170,paneer_makhani_m,3
2170,cheese_burst_m,3
2170,cheesy_italiano_s,3
2171,double_cheese_margherita_xl,3
2172,peppy_paneer_xl,2
2172,double_cheese_margherita_m,2
2172,farmhouse_l,3
2172,deluxe_veggie_s,1
2172,cheese_burst_l,3
2173,deluxe_veggie_xl,2
2173,indi_tandoori_paneer_m,2
2173,pepper_barbecue_chicken_xl,2
2173,cheesy_italiano_xl,1
2173,double_cheese_margherita_m,1
2174,chicken_golden_delight_s,3
2174,farmhouse_m,1
2174,pepper_barbecue_chicken_xl,1
2174,chicken_dominator_s,1
2175,chicken_fiesta_m,3
2175,cheese_n_corn_m,2
2176,farmhouse_m,2
2176,margherita_m,2
2176,mexican_cheese_wave_m,1
2176,veggie_paradise_xl,2
2176,double_cheese_margherita_xl,1
2177,paneer_makhani_xl,2
2177,chicken_golden_delight_xl,2
2177,classic_hand_tossed_s,3
2177,classic_hand_tossed_xl,2
2178,mexican_cheese_wave_l,1
2179,four_cheese_xl,2
2179,cheesy_italiano_s,2
